id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
30256	u,贝拉多纳\0	u,传送师\0	9C	E8	A9	-1
30283	u,阿尔特兰\0	u,铁匠\0	9C	E8	A9	-1
30284	u,艾贝里乌斯\0	u,哨兵骑士\0	9C	E8	A9	-1
30285	u,加特兰道\0	u,哨兵\0	9C	E8	A9	-1
30288	u,雷因司\0	u,宗师\0	9C	E8	A9	-1
30289	u,雷门德\0	u,大神官\0	9C	E8	A9	-1
30290	u,杰诺斯\0	u,宗师\0	9C	E8	A9	-1
30291	u,阿兰克尔\0	u,民兵队长\0	9C	E8	A9	-1
30293	u,玛奴维尔\0	u,神官\0	9C	E8	A9	-1
30294	u,巴兰克德\0	u,饰品商人\0	9C	E8	A9	-1
30297	u,拓比亚斯\0	u,宗师\0	9C	E8	A9	-1
30298	u,品特\0	u,铁匠\0	9C	E8	A9	-1
30300	u,普西金\0	u,铁匠\0	9C	E8	A9	-1
30301	u,哈利皮亚\0	u,杂货商人\0	9C	E8	A9	-1
30305	u,维廖尔\0	u,长老\0	9C	E8	A9	-1
30307	u,卡罗伊德\0	u,铁匠\0	9C	E8	A9	-1
30311	u,柯林温达伍德阁下\0	a,	9C	E8	A9	-1
30312	u,诺克斯维尔\0	u,灯塔看守人\0	9C	E8	A9	-1
30313	u,阿瑟罗皮\0	u,商人\0	9C	E8	A9	-1
30314	u,尼斯特乐\0	u,饰品商人\0	9C	E8	A9	-1
30315	u,坡西亚\0	u,杂货商人\0	9C	E8	A9	-1
30316	u,劳特\0	u,仓库管理员\0	9C	E8	A9	-1
30317	u,克鲁托\0	u,铁匠\0	9C	E8	A9	-1
30320	u,黎克林\0	u,传送师\0	9C	E8	A9	-1
30321	u,西德尼\0	u,武器商人\0	9C	E8	A9	-1
30322	u,巴尔孔\0	u,仓库管理员\0	9C	E8	A9	-1
30325	u,奥迪贝尔堤\0	u,大师\0	9C	E8	A9	-1
30326	u,雷欧纳\0	u,大师\0	9C	E8	A9	-1
30327	u,索日乌斯\0	u,大师\0	9C	E8	A9	-1
30328	u,雷奥利亚\0	u,大师\0	9C	E8	A9	-1
30329	u,维尔吉尔\0	u,大师\0	9C	E8	A9	-1
30330	u,锡德拉\0	u,教师\0	9C	E8	A9	-1
30331	u,托玛\0	u,警卫\0	9C	E8	A9	-1
30332	u,巴堤亚\0	u,警卫队长\0	9C	E8	A9	-1
30333	u,普拉卡\0	u,警卫\0	9C	E8	A9	-1
30334	u,巴本科\0	u,警卫\0	9C	E8	A9	-1
30335	u,布尼尔\0	u,警卫\0	9C	E8	A9	-1
30336	u,克堤兹\0	u,警卫\0	9C	E8	A9	-1
30337	u,莫列蒂\0	u,警卫\0	9C	E8	A9	-1
30338	u,梅尔维乐\0	u,警卫\0	9C	E8	A9	-1
30342	u,瓦尔萨克\0	a,	9C	E8	A9	-1
30344	u,若哈梅尔\0	u,教师\0	9C	E8	A9	-1
30345	u,拉莫妮尔\0	u,教师\0	9C	E8	A9	-1
30346	u,凯里恩\0	u,哨兵\0	9C	E8	A9	-1
30347	u,玛力雯\0	u,哨兵\0	9C	E8	A9	-1
30348	u,尼尔西亚\0	u,哨兵\0	9C	E8	A9	-1
30349	u,洁妮恩\0	u,哨兵\0	9C	E8	A9	-1
30350	u,卡尔雷因\0	u,仓库管理员\0	9C	E8	A9	-1
30351	u,阿斯塔伦\0	a,	9C	E8	A9	-1
30352	u,卡日那尔\0	a,	9C	E8	A9	-1
30353	u,杰葛西德\0	a,	9C	E8	A9	-1
30354	u,杰维尔\0	a,	9C	E8	A9	-1
30355	u,露丝林\0	u,哨兵\0	9C	E8	A9	-1
30356	u,阿尔提米斯\0	u,哨兵\0	9C	E8	A9	-1
30357	u,克尔平欧恩\0	u,哨兵\0	9C	E8	A9	-1
30358	u,提费尔\0	u,大长老\0	9C	E8	A9	-1
30359	u,凯塔尔\0	u,长老\0	9C	E8	A9	-1
30360	u,哈兰特\0	u,大师\0	9C	E8	A9	-1
30361	u,黎兹赖尔\0	a,	9C	E8	A9	-1
30362	u,安德莉亚\0	a,	9C	E8	A9	-1
30363	u,艾欧斯\0	u,铁匠\0	9C	E8	A9	-1
30368	u,莉里丝\0	a,	9C	E8	A9	-1
30369	u,伯纳德斯\0	u,大师\0	9C	E8	A9	-1
30370	u,娜鲁帕\0	a,	9C	E8	A9	-1
30371	u,塔里亚\0	a,	9C	E8	A9	-1
30373	u,拉莫斯\0	u,宗师\0	9C	E8	A9	-1
30374	u,尔和迪尔\0	u,大师\0	9C	E8	A9	-1
30375	u,阿多纽斯\0	u,神官\0	9C	E8	A9	-1
30376	u,尼尔\0	u,教师\0	9C	E8	A9	-1
30377	u,塔尔波特\0	u,教师\0	9C	E8	A9	-1
30378	u,艾斯卡尔\0	u,大师\0	9C	E8	A9	-1
30379	u,贝兹库\0	u,警卫队长\0	9C	E8	A9	-1
30380	u,普林克\0	u,警卫\0	9C	E8	A9	-1
30381	u,艾尔瓦哈\0	u,警卫\0	9C	E8	A9	-1
30382	u,雷坎\0	u,警卫\0	9C	E8	A9	-1
30383	u,斯科特\0	u,警卫\0	9C	E8	A9	-1
30384	u,琳楚斯\0	u,警卫\0	9C	E8	A9	-1
30385	u,威斯兹\0	u,警卫\0	9C	E8	A9	-1
30386	u,路易斯\0	u,警卫\0	9C	E8	A9	-1
30387	u,克兰西\0	u,码头管理员\0	9C	E8	A9	-1
30391	u,帕芮那\0	a,	9C	E8	A9	-1
30400	u,新手教师\0	a,	9C	E8	A9	-1
30401	u,新手教师\0	a,	9C	E8	A9	-1
30402	u,新手教师\0	a,	9C	E8	A9	-1
30403	u,新手教师\0	a,	9C	E8	A9	-1
30404	u,新手教师\0	a,	9C	E8	A9	-1
30405	u,马利尤斯\0	a,	9C	E8	A9	-1
30406	u,玛铁欧\0	a,	9C	E8	A9	-1
30407	u,梅瑟拉\0	a,	9C	E8	A9	-1
30408	u,勒莫尼尔\0	a,	9C	E8	A9	-1
30409	u,大地之蛇\0	a,	9C	E8	A9	-1
30410	u,荒原蜥蜴人\0	a,	9C	E8	A9	-1
30411	u,燃烧的火蜥蜴\0	a,	9C	E8	A9	-1
30412	u,风妖精\0	a,	9C	E8	A9	-1
30413	u,水妖精\0	a,	9C	E8	A9	-1
30414	u,罗格里亚\0	a,	9C	E8	A9	-1
30415	u,查尔克仁\0	a,	9C	E8	A9	-1
30416	u,特瑞斯克尔\0	a,	9C	E8	A9	-1
30417	u,卡瑞巴司柏阁下\0	a,	9C	E8	A9	-1
30418	u,安瑟利\0	a,	9C	E8	A9	-1
30419	u,阿尔克尼亚\0	u,巫女\0	9C	E8	A9	-1
30420	u,特威提\0	a,	9C	E8	A9	-1
30421	u,瓦芮卡\0	u,巫女\0	9C	E8	A9	-1
30422	u,卡林塔\0	u,深渊祭司\0	9C	E8	A9	-1
30423	u,诺尔思温德\0	a,	9C	E8	A9	-1
30424	u,亚拉娜\0	a,	9C	E8	A9	-1
30425	u,奈提\0	a,	9C	E8	A9	-1
30426	u,普雷根\0	a,	9C	E8	A9	-1
30427	u,次风\0	u,传送师\0	9C	E8	A9	-1
30428	u,裴琳\0	a,	9C	E8	A9	-1
30429	u,提拉米斯\0	u,传送师\0	9C	E8	A9	-1
30430	u,特利欧尼尔\0	u,哨兵\0	9C	E8	A9	-1
30431	u,艾里尔\0	u,哨兵\0	9C	E8	A9	-1
30432	u,艾伊琳\0	u,哨兵\0	9C	E8	A9	-1
30433	u,卡提戴\0	u,哨兵\0	9C	E8	A9	-1
30434	u,萨梅德\0	a,	9C	E8	A9	-1
30435	u,雷欧波尔德\0	a,	9C	E8	A9	-1
30436	u,萨里恩特\0	u,杂货商人\0	9C	E8	A9	-1
30437	u,罗伦陶\0	u,杂货商人\0	9C	E8	A9	-1
30452	u,克帝兹\0	u,警卫\0	9C	E8	A9	-1
30458	u,坡伊坦\0	u,铁匠\0	9C	E8	A9	-1
30459	u,万迪乌斯\0	u,大师\0	9C	E8	A9	-1
30460	u,卡尔狄恩\0	u,大师\0	9C	E8	A9	-1
30461	u,米丽恩\0	u,教师\0	9C	E8	A9	-1
30462	u,特若尼克斯\0	u,宗师\0	9C	E8	A9	-1
30463	u,伊夏\0	u,大师\0	9C	E8	A9	-1
30464	u,克莱顿\0	u,教师\0	9C	E8	A9	-1
30465	u,哈尔帆\0	u,警卫\0	9C	E8	A9	-1
30466	u,布莱特\0	u,警卫\0	9C	E8	A9	-1
30469	u,约拿斯\0	a,	9C	E8	A9	-1
30471	u,鲁皮奥\0	u,铁匠\0	9C	E8	A9	-1
30472	u,立贝黎亚\0	u,大师\0	9C	E8	A9	-1
30473	u,班德罗斯\0	u,神官\0	9C	E8	A9	-1
30474	u,安古斯\0	u,宗师\0	9C	E8	A9	-1
30475	u,斯塔皮伊恩\0	u,大师\0	9C	E8	A9	-1
30476	u,凯拉\0	u,教师\0	9C	E8	A9	-1
30477	u,骑兵队长欧尔托\0	a,	9C	E8	A9	-1
30478	u,雷金\0	u,警卫\0	9C	E8	A9	-1
30483	u,莫查雷拉\0	u,传送师\0	9C	E8	A9	-1
30484	u,潘帝娜\0	u,传送师\0	9C	E8	A9	-1
30485	u,卡贝黎尼\0	u,传送师\0	9C	E8	A9	-1
30486	u,哈巴堤\0	u,传送师\0	9C	E8	A9	-1
30487	u,贝内\0	u,传送师\0	9C	E8	A9	-1
30497	u,艾德蒙\0	a,	9C	E8	A9	-1
30498	u,莫克\0	u,仓库管理员老板\0	9C	E8	A9	-1
30499	u,塔波伊\0	u,铁匠师傅\0	9C	E8	A9	-1
30500	u,欧斯本\0	u,大团长\0	9C	E8	A9	-1
30501	u,卡斯曼\0	u,团长\0	9C	E8	A9	-1
30502	u,乌穆斯\0	u,预言者\0	9C	E8	A9	-1
30503	u,瑞卡帝奥\0	u,仓库管理员老板\0	9C	E8	A9	-1
30504	u,曼帝奥\0	u,铁匠师傅\0	9C	E8	A9	-1
30505	u,德里克斯\0	u,大团长\0	9C	E8	A9	-1
30506	u,布卡\0	u,团长\0	9C	E8	A9	-1
30507	u,拉凯\0	u,预言者\0	9C	E8	A9	-1
30508	u,萧纳尔\0	u,大团长\0	9C	E8	A9	-1
30509	u,督克\0	u,团长\0	9C	E8	A9	-1
30510	u,梭马克\0	u,预言者\0	9C	E8	A9	-1
30511	u,哥斯徒\0	u,仓库管理员老板\0	9C	E8	A9	-1
30512	u,库斯吐\0	u,铁匠师傅\0	9C	E8	A9	-1
30513	u,布那吐斯\0	u,大团长\0	9C	E8	A9	-1
30514	u,伯其恩\0	u,团长\0	9C	E8	A9	-1
30515	u,玛娜琪亚\0	u,预言者\0	9C	E8	A9	-1
30516	u,黎普\0	u,武器商人\0	9C	E8	A9	-1
30517	u,恰里\0	u,防具商人\0	9C	E8	A9	-1
30518	u,卡黎塔\0	u,饰品商人\0	9C	E8	A9	-1
30519	u,米恩\0	u,杂货商人\0	9C	E8	A9	-1
30520	u,里德\0	u,仓库管理员老板\0	9C	E8	A9	-1
30521	u,摩普琳\0	u,仓库管理员\0	9C	E8	A9	-1
30522	u,艾儿黎\0	u,仓库管理员\0	9C	E8	A9	-1
30523	u,高普\0	u,收藏家\0	9C	E8	A9	-1
30524	u,皮皮\0	u,收藏家\0	9C	E8	A9	-1
30525	u,布隆克\0	u,铁匠师傅\0	9C	E8	A9	-1
30526	u,白龙普\0	u,铁匠\0	9C	E8	A9	-1
30527	u,希尔贝黎\0	u,铁匠\0	9C	E8	A9	-1
30528	u,拉培伦\0	u,监督官\0	9C	E8	A9	-1
30529	u,玛仑\0	u,矿工\0	9C	E8	A9	-1
30530	u,新手教师\0	a,	9C	E8	A9	-1
30531	u,拉克琳\0	u,元老长\0	9C	E8	A9	-1
30532	u,司斐仑\0	u,长老\0	9C	E8	A9	-1
30533	u,巴兰克\0	u,长老\0	9C	E8	A9	-1
30534	u,克普\0	u,长老\0	9C	E8	A9	-1
30535	u,斐拉尔\0	u,长老\0	9C	E8	A9	-1
30536	u,亚琳\0	u,长老\0	9C	E8	A9	-1
30537	u,达伊齐尔\0	u,大地神官长\0	9C	E8	A9	-1
30538	u,吉门普\0	u,大地神官\0	9C	E8	A9	-1
30539	u,齐齐琳\0	u,大地神官\0	9C	E8	A9	-1
30540	u,威尔比\0	u,传送师\0	9C	E8	A9	-1
30541	u,派恩\0	u,保护者\0	9C	E8	A9	-1
30542	u,鲁南特\0	u,守护者\0	9C	E8	A9	-1
30543	u,夜欧腾\0	u,守护者\0	9C	E8	A9	-1
30544	u,克伦威尔\0	u,守护者\0	9C	E8	A9	-1
30545	u,布鲁腾\0	u,守护者\0	9C	E8	A9	-1
30546	u,邓克\0	u,守护者\0	9C	E8	A9	-1
30547	u,塔蒂文\0	u,守护者\0	9C	E8	A9	-1
30548	u,南森\0	u,守护者\0	9C	E8	A9	-1
30549	u,谷黎夫达普史东\0	a,	9C	E8	A9	-1
30550	u,卡乌里提恩洛克\0	a,	9C	E8	A9	-1
30551	u,堤恩克\0	a,	9C	E8	A9	-1
30552	u,克利巴克史东\0	a,	9C	E8	A9	-1
30553	u,玛里夫红帽\0	a,	9C	E8	A9	-1
30554	u,波特\0	u,矿工\0	9C	E8	A9	-1
30555	u,吐鲁克\0	u,信差\0	9C	E8	A9	-1
30556	u,托玛\0	u,大师\0	9C	E8	A9	-1
30557	u,托莱\0	a,	9C	E8	A9	-1
30558	u,杰克润\0	u,武器商人\0	9C	E8	A9	-1
30559	u,库奈\0	u,防具商人\0	9C	E8	A9	-1
30560	u,乌斯卡\0	u,饰品商人\0	9C	E8	A9	-1
30561	u,帕普玛\0	u,杂货商人\0	9C	E8	A9	-1
30562	u,鲁恩\0	u,仓库管理员\0	9C	E8	A9	-1
30563	u,伊曼吐\0	u,仓库管理员\0	9C	E8	A9	-1
30564	u,苏玛黎\0	u,铁匠\0	9C	E8	A9	-1
30565	u,卡卡伊\0	u,火之君主\0	9C	E8	A9	-1
30566	u,巴勒库斯\0	u,阿吐巴首领\0	9C	E8	A9	-1
30567	u,泰吐斯\0	u,那鲁加首领\0	9C	E8	A9	-1
30568	u,哈拓斯\0	u,乌鲁吐首领\0	9C	E8	A9	-1
30569	u,布鲁克斯\0	u,团长\0	9C	E8	A9	-1
30570	u,卡鲁奇亚\0	u,团长\0	9C	E8	A9	-1
30571	u,塔那比\0	u,预言者\0	9C	E8	A9	-1
30572	u,利维那\0	u,预言者\0	9C	E8	A9	-1
30573	u,布尔克斯\0	u,火之守护神\0	9C	E8	A9	-1
30575	u,新手教师\0	a,	9C	E8	A9	-1
30576	u,坦米尔\0	u,传送师\0	9C	E8	A9	-1
30577	u,卢卡恩\0	u,执政官\0	9C	E8	A9	-1
30578	u,纳库辛\0	u,百人队长\0	9C	E8	A9	-1
30579	u,塔麦\0	u,百人队长\0	9C	E8	A9	-1
30580	u,帕鲁根\0	u,百人队长\0	9C	E8	A9	-1
30581	u,欧瑞纳克\0	u,百人队长\0	9C	E8	A9	-1
30582	u,提克\0	u,百人队长\0	9C	E8	A9	-1
30583	u,巴特凯\0	u,百人队长\0	9C	E8	A9	-1
30584	u,巴布克\0	u,百人队长\0	9C	E8	A9	-1
30585	u,塔塔鲁风雨神黑斯吐伊\0	a,	9C	E8	A9	-1
30586	u,阿奈风雨神那鲁加\0	a,	9C	E8	A9	-1
30587	u,坎塔克风雨神乌鲁吐\0	a,	9C	E8	A9	-1
30588	u,塔卡风雨神都达玛拉\0	a,	9C	E8	A9	-1
30589	u,卡芝肯风雨神甘地\0	a,	9C	E8	A9	-1
30590	u,罗西克\0	u,卡巴塔里\0	9C	E8	A9	-1
30591	u,托鲁库\0	u,卡巴塔里\0	9C	E8	A9	-1
30592	u,黑斯吐伊图腾灵\0	a,	9C	E8	A9	-1
30593	u,都达玛拉图腾灵\0	a,	9C	E8	A9	-1
30594	u,兰伯斯\0	u,仓库管理员老板\0	9C	E8	A9	-1
30595	u,奥皮斯\0	u,铁匠师傅\0	9C	E8	A9	-1
30596	u,哈勒克尔\0	u,帕提森守门人\0	9C	E8	A9	-1
30597	u,皮欧特\0	a,	9C	E8	A9	-1
30598	u,新手教官\0	a,	9C	E8	A9	-1
30599	u,新手教官\0	a,	9C	E8	A9	-1
30600	u,新手教官\0	a,	9C	E8	A9	-1
30601	u,新手教官\0	a,	9C	E8	A9	-1
30602	u,新手教官\0	a,	9C	E8	A9	-1
30608	u,玛利亚\0	a,	9C	E8	A9	-1
30609	u,克瑞塔\0	u,占星术士\0	9C	E8	A9	-1
30610	u,克洛诺斯\0	u,贤者\0	9C	E8	A9	-1
30611	u,特黎夫\0	u,醉鬼\0	9C	E8	A9	-1
30612	u,卡席安\0	u,贤者\0	9C	E8	A9	-1
30613	u,艾尔杜斯之灵\0	a,	9C	E8	A9	-1
30614	u,梅德休斯\0	u,修士\0	9C	E8	A9	-1
30615	u,伏尔特\0	u,布赖卡首领\0	9C	E8	A9	-1
30616	u,开普拉\0	u,安库首领\0	9C	E8	A9	-1
30617	u,布莱\0	u,土瑞克首领\0	9C	E8	A9	-1
30618	u,哈勒克\0	u,雷沃恩特首领\0	9C	E8	A9	-1
30619	u,德里\0	u,普库首领\0	9C	E8	A9	-1
30620	u,艾米俐\0	a,	9C	E8	A9	-1
30621	u,尼古拉\0	u,巨匠\0	9C	E8	A9	-1
30622	u,泰坦之箱\0	a,	9C	E8	A9	-1
30623	u,凯恩\0	u,决斗者\0	9C	E8	A9	-1
30624	u,艾斯卡伦\0	u,老兵\0	9C	E8	A9	-1
30625	u,玛森\0	a,	9C	E8	A9	-1
30626	u,汉弥尔\0	u,神射手\0	9C	E8	A9	-1
30627	u,树\0	a,	9C	E8	A9	-1
30628	u,结实的木盒\0	a,	9C	E8	A9	-1
30629	u,露凯\0	u,吟游诗人\0	9C	E8	A9	-1
30630	u,奥瑞米\0	u,暗影者\0	9C	E8	A9	-1
30631	u,罗德力克\0	u,典狱长\0	9C	E8	A9	-1
30632	u,安德利格\0	u,典狱长\0	9C	E8	A9	-1
30633	u,伊弗特\0	u,渔夫\0	9C	E8	A9	-1
30634	u,葛拉缇亚\0	u,高等元素使\0	9C	E8	A9	-1
30635	u,艾尔摩斯\0	u,元素使\0	9C	E8	A9	-1
30636	u,坎摩尼尔\0	u,元素使\0	9C	E8	A9	-1
30637	u,贝瑟斯\0	u,元素使\0	9C	E8	A9	-1
30638	u,巴赛里拉\0	u,元素使\0	9C	E8	A9	-1
30639	u,凯萨缇欧\0	u,元素使\0	9C	E8	A9	-1
30640	u,布莱恩里\0	u,元素使\0	9C	E8	A9	-1
30641	u,塔库纳\0	u,都达玛拉首领\0	9C	E8	A9	-1
30642	u,齐安塔\0	u,甘地首领\0	9C	E8	A9	-1
30643	u,太初时代半兽人\0	a,	9C	E8	A9	-1
30644	u,凯许\0	a,	9C	E8	A9	-1
30645	u,马尔提安\0	a,	9C	E8	A9	-1
30646	u,罗多\0	u,斗王\0	9C	E8	A9	-1
30647	u,西斯拉瑟的宝箱\0	a,	9C	E8	A9	-1
30648	u,圣地亚哥\0	u,隐者\0	9C	E8	A9	-1
30649	u,始祖玛田库斯\0	a,	9C	E8	A9	-1
30650	u,吉安德\0	u,大地神官\0	9C	E8	A9	-1
30651	u,杜夫\0	u,流浪汉\0	9C	E8	A9	-1
30652	u,乌鲁哈\0	a,	9C	E8	A9	-1
30653	u,阿龙坦佛尔德阁下\0	a,	9C	E8	A9	-1
30654	u,夜鹰克尔阁下\0	a,	9C	E8	A9	-1
30655	u,银影伊塞儿\0	a,	9C	E8	A9	-1
30656	u,塔利亚斯之魂\0	a,	9C	E8	A9	-1
30657	u,瑟瑞辛\0	u,枢机主教\0	9C	E8	A9	-1
30658	u,古菩\0	u,孤儿院长\0	9C	E8	A9	-1
30659	u,孤女\0	a,	9C	E8	A9	-1
30660	u,温带修琳\0	a,	9C	E8	A9	-1
30661	u,神秘的黑暗精灵\0	a,	9C	E8	A9	-1
30662	u,长弓皮比尔\0	a,	9C	E8	A9	-1
30663	u,闪耀之刀史雷因\0	a,	9C	E8	A9	-1
30664	u,飞刀凯因\0	a,	9C	E8	A9	-1
30665	u,克莉丝蒂娜\0	u,圣女\0	9C	E8	A9	-1
30666	u,史拉\0	u,传教士\0	9C	E8	A9	-1
30667	u,拉姆斯\0	a,	9C	E8	A9	-1
30668	u,卡塔利\0	a,	9C	E8	A9	-1
30669	u,卡康\0	a,	9C	E8	A9	-1
30670	u,尼库利\0	a,	9C	E8	A9	-1
30671	u,克罗托\0	u,首领\0	9C	E8	A9	-1
30672	u,杜巴巴\0	u,狱卒\0	9C	E8	A9	-1
30673	u,罗莱恩\0	u,调查员\0	9C	E8	A9	-1
30674	u,道琳\0	a,	9C	E8	A9	-1
30675	u,卡谬儿的尸体\0	a,	9C	E8	A9	-1
30676	u,库罗普\0	u,仓库管理员老板\0	9C	E8	A9	-1
30677	u,弗露特\0	u,铁匠师傅\0	9C	E8	A9	-1
30678	u,希尔顿\0	u,铁匠\0	9C	E8	A9	-1
30679	u,罗摩亚\0	u,大师\0	9C	E8	A9	-1
30680	u,伊格诺司\0	u,神官\0	9C	E8	A9	-1
30681	u,凯瑞亚\0	u,大团长\0	9C	E8	A9	-1
30682	u,佩克隆\0	u,预言者\0	9C	E8	A9	-1
30683	u,丹特\0	u,团长\0	9C	E8	A9	-1
30684	u,毕克特\0	u,武器商人\0	9C	E8	A9	-1
30685	u,巴克斯特\0	u,仓库管理员老板\0	9C	E8	A9	-1
30686	u,席娃\0	u,仓库管理员\0	9C	E8	A9	-1
30687	u,沃格拉\0	u,铁匠师傅\0	9C	E8	A9	-1
30688	u,丹宁\0	u,铁匠\0	9C	E8	A9	-1
30689	u,席理雅\0	u,宗师\0	9C	E8	A9	-1
30690	u,露乐\0	u,大师\0	9C	E8	A9	-1
30691	u,威廉亚提鲍德\0	u,大师\0	9C	E8	A9	-1
30692	u,史泰德米欧\0	u,大师\0	9C	E8	A9	-1
30693	u,昆妮恩\0	u,大师\0	9C	E8	A9	-1
30694	u,史凯濑德\0	u,大巫师\0	9C	E8	A9	-1
30695	u,摩瑟司\0	u,教师\0	9C	E8	A9	-1
30696	u,佩格\0	u,教师\0	9C	E8	A9	-1
30697	u,维德瑞恩\0	u,教师\0	9C	E8	A9	-1
30698	u,伊芙林\0	u,教师\0	9C	E8	A9	-1
30699	u,梅登\0	u,宗师\0	9C	E8	A9	-1
30700	u,普利斯坦\0	u,大师\0	9C	E8	A9	-1
30701	u,伊利肯\0	u,教师\0	9C	E8	A9	-1
30702	u,伯纳德\0	u,猎人公会长\0	9C	E8	A9	-1
30703	u,柯林\0	u,猎人公会会员\0	9C	E8	A9	-1
30704	u,加维瑞特兹\0	u,大团长\0	9C	E8	A9	-1
30705	u,查克里斯\0	u,团长\0	9C	E8	A9	-1
30706	u,拉占比\0	u,预言者\0	9C	E8	A9	-1
30707	u,莱金\0	u,警卫队长\0	9C	E8	A9	-1
30708	u,拿塞\0	u,警卫\0	9C	E8	A9	-1
30709	u,诺顿\0	u,警卫\0	9C	E8	A9	-1
30710	u,卫斯利\0	u,警卫\0	9C	E8	A9	-1
30711	u,拜仑\0	u,警卫\0	9C	E8	A9	-1
30712	u,马克西斯\0	u,警卫\0	9C	E8	A9	-1
30713	u,高德讷\0	u,警卫\0	9C	E8	A9	-1
30714	u,派洛司\0	u,警卫\0	9C	E8	A9	-1
30715	u,玛莉娜\0	u,教师\0	9C	E8	A9	-1
30716	u,西索\0	u,传送师\0	9C	E8	A9	-1
30717	u,高恩\0	u,教师\0	9C	E8	A9	-1
30718	u,琼恩\0	u,教师\0	9C	E8	A9	-1
30719	u,玛瑞欧\0	u,传送师\0	9C	E8	A9	-1
30720	u,凯因娜\0	u,教师\0	9C	E8	A9	-1
30721	u,拉德\0	u,教师\0	9C	E8	A9	-1
30722	u,墨莱恩\0	u,传送师\0	9C	E8	A9	-1
30723	u,罗伊\0	u,警卫队长\0	9C	E8	A9	-1
30724	u,泰弗林恩\0	u,警卫\0	9C	E8	A9	-1
30725	u,殷宁\0	u,警卫\0	9C	E8	A9	-1
30726	u,泰勃司\0	u,警卫\0	9C	E8	A9	-1
30727	u,费萝娜\0	u,传送师\0	9C	E8	A9	-1
30728	u,理尔殷\0	u,民兵\0	9C	E8	A9	-1
30729	u,柏路思\0	u,醉鬼\0	9C	E8	A9	-1
30730	u,杰克斯\0	u,警卫\0	9C	E8	A9	-1
30731	u,马汀\0	u,宠物管理员\0	9C	E8	A9	-1
30732	u,豺狼巡礼者皮尔盖姆\0	a,	9C	E8	A9	-1
30733	u,弓兵\0	a,	9C	E8	A9	-1
30734	u,港口的补给品箱子\0	a,	9C	E8	A9	-1
30735	u,索比亚\0	u,佣兵队长\0	9C	E8	A9	-1
30736	u,雷德普\0	u,佣兵\0	9C	E8	A9	-1
30737	u,摩根\0	u,猎人\0	9C	E8	A9	-1
30738	u,马堤尔德\0	u,炼金术士\0	9C	E8	A9	-1
30739	u,狐狗\0	u,大臣\0	9C	E8	A9	-1
30740	u,蟾蜍\0	u,大臣\0	9C	E8	A9	-1
30741	u,兔子\0	u,大臣\0	9C	E8	A9	-1
30742	u,鲁皮娜\0	u,爱情妖精\0	9C	E8	A9	-1
30743	u,智慧的箱子\0	a,	9C	E8	A9	-1
30744	u,葛雷\0	u,猎人公会会员\0	9C	E8	A9	-1
30745	u,托勒\0	u,猎人公会会员\0	9C	E8	A9	-1
30746	u,齐白霖\0	a,	9C	E8	A9	-1
30747	u,米谬\0	u,妖精\0	9C	E8	A9	-1
30748	u,艾萨里恩\0	u,飞龙\0	9C	E8	A9	-1
30749	u,座芙\0	u,飞龙\0	9C	E8	A9	-1
30750	u,卡理布蓝\0	u,飞龙\0	9C	E8	A9	-1
30751	u,舒简特\0	u,亚龙\0	9C	E8	A9	-1
30752	u,桑骸\0	u,亚龙\0	9C	E8	A9	-1
30753	u,加布里尔\0	a,	9C	E8	A9	-1
30754	u,吉姆欧\0	u,安塔瑞斯的监视者\0	9C	E8	A9	-1
30755	u,泰奥德黎\0	u,安塔瑞斯的监视者\0	9C	E8	A9	-1
30756	u,克里斯托洛德玛依卿\0	a,	9C	E8	A9	-1
30757	u,祭物之像\0	a,	9C	E8	A9	-1
30758	u,阿特莱雅\0	u,魔女\0	9C	E8	A9	-1
30759	u,克莉斯\0	u,魔女\0	9C	E8	A9	-1
30760	u,古斯达夫亚太法特卿\0	a,	9C	E8	A9	-1
30761	u,敷立兹的尸体\0	a,	9C	E8	A9	-1
30762	u,鲁兹的尸体\0	a,	9C	E8	A9	-1
30763	u,葛鲁兹的尸体\0	a,	9C	E8	A9	-1
30764	u,拜特加鲁\0	a,	9C	E8	A9	-1
30765	u,皇室之柜\0	a,	9C	E8	A9	-1
30766	u,克莉欧\0	u,魔女\0	9C	E8	A9	-1
30767	u,竞卖管理者\0	a,	9C	E8	A9	-1
30768	u,竞卖管理者\0	a,	9C	E8	A9	-1
30769	u,竞卖管理者\0	a,	9C	E8	A9	-1
30770	u,竞卖管理者\0	a,	9C	E8	A9	-1
30771	u,竞卖管理者\0	a,	9C	E8	A9	-1
30772	u,委森\0	u,根据地管理员\0	9C	E8	A9	-1
30773	u,托德\0	u,新手教官\0	9C	E8	A9	-1
30827	u,仁狄\0	u,宠物管理员\0	9C	E8	A9	-1
30828	u,渥特斯\0	u,宠物管理员\0	9C	E8	A9	-1
30829	u,库柏\0	u,宠物管理员\0	9C	E8	A9	-1
30830	u,左艾\0	u,宠物管理员\0	9C	E8	A9	-1
30831	u,尼尔逊\0	u,宠物管理员\0	9C	E8	A9	-1
30832	u,哈汀\0	a,	9C	E8	A9	-1
30833	u,卡斯珀\0	u,教师\0	9C	E8	A9	-1
30834	u,赛马\0	u,魔法商人\0	9C	E8	A9	-1
